,rent,endereco,rooms,bathroom,parking,area
5023,1730,                Avenida Senador Pinheiro Machado ,2,3,2,78
5024,2100,                Rua Amaral Gurgel  ,10,1,10,48
5025,5200,                Rua Sampaio Moreira ,3,4,3,230
5026,3400,                Gonzaga Santos ,1,1,1,50
5027,4002,                Rua Dona Maria Máximo ,2,3,2,113
5028,6000,                Rua Bahia ,2,2,2,85
5029,4500,                Avenida Presidente Wilson ,3,3,3,124
5030,3500,                José Menino Santos ,3,4,3,150
5031,1800,                Rua Teixeira de Freitas ,3,2,3,109
5032,3200,                Rua Dona Maria Máximo  ,3,2,3,92
5033,2500,                Praça Nossa Senhora do Carmo ,2,1,2,98
5034,3020,                Ponta da Praia Santos ,4,5,4,182
5035,2550,                Boqueirão Santos ,2,1,2,47
5036,3000,                Rua Dona Maria Máximo ,3,2,3,77
5037,3000,                Rua Dona Maria Máximo ,3,2,3,77
5038,4500,                Gonzaga Santos ,3,2,3,127
5039,1280,                Avenida Presidente Wilson  ,1,1,1,68
5040,1600,                Aparecida Santos ,1,1,1,45
5041,2800,                Boqueirão Santos ,2,2,2,20
5042,2900,                Avenida Conselheiro Nébias ,2,2,2,100
5043,12000,                Avenida Doutor Epitácio Pessoa  ,4,5,4,204
5044,3100,                Rua Oswaldo Cruz ,1,2,1,58
5045,2800,                Avenida Bartolomeu de Gusmão ,2,13,2,72
5046,3100,                Rua Oswaldo Cruz ,1,2,1,58
5047,4093,                Rua José Caballero  ,2,2,2,80
5048,3900,                Rua José Caballero ,1,1,1,70
5049,5000,                Rua José Caballero  ,2,2,2,81
5050,3600,                Boqueirão Santos ,2,2,2,60
5051,2100,                Rua Amaral Gurgel  ,1,1,1,48
5052,2100,                Rua Amaral Gurgel  ,1,1,1,48
5053,4200,                Rua Pernambuco ,2,4,2,112
5054,3500,                Rua Oswaldo Cochrane ,2,3,2,126
5055,3000,                Rua Doutor Egydio Martins  ,1,1,1,53
5056,6000,                Rua Bahia  ,2,2,2,76
5057,3100,                José Menino Santos ,2,1,2,80
5058,4000,                Rua Tocantins ,2,7,2,74
5059,2200,                Boqueirão Santos ,2,1,2,72
5060,3500,                Rua Doutor Egydio Martins ,1,1,1,48
5061,12000,                Avenida Washington Luiz ,4,4,4,304
5062,4300,                Rua República do Equador  ,3,4,3,111
5063,4550,                Rua Oswaldo Cruz ,2,2,2,72
5064,3900,                Rua Pasteur  ,2,3,2,91
5065,3000,                Marapé Santos ,2,2,2,79
5066,4000,                Rua José Caballero ,1,1,1,60
5067,3300,                Rua José Caballero ,1,2,1,68
5068,3000,                Avenida Conselheiro Nébias  ,1,2,1,49
5069,7500,                Rua Bahia ,3,3,3,110
5070,12000,                Rua Machado de Assis  ,3,5,3,200
5071,3500,                Rua São José  ,1,2,1,52
5072,4500,                Rua Guaiaó ,1,2,1,66
5073,2900,                Boqueirão Santos ,2,2,2,118
5074,2100,                Rua Amaral Gurgel  ,1,1,1,48
5075,2500,                Praça Nossa Senhora do Carmo ,2,1,2,98
5076,1800,                Rua Pedro Borges Gonçalves  ,2,2,2,92
5077,5900,                Gonzaga Santos ,2,2,2,80
5078,3200,                José Menino Santos ,1,1,1,47
5079,1700,                Gonzaga Santos ,1,1,1,43
5080,2000,                Rua Vereador Henrique Soler ,1,2,1,48
5081,2800,                Praça Nossa Senhora do Carmo ,2,2,2,81
5082,5501,                Rua Piauí ,4,5,4,136
5083,3200,                Rua Godofredo Fraga  ,2,3,2,85
5084,4000,                Rua Mato Grosso ,3,2,3,170
5085,4100,                Rua República do Equador ,2,4,2,112
5086,8500,                Avenida Doutor Epitácio Pessoa ,4,5,4,204
5087,2500,                Rua Doutor Lobo Viana  ,4,3,4,122
5088,4500,                Rua São José ,1,2,1,55
5089,3000,                Rua Doutor Egydio Martins  ,1,1,1,53
5090,5500,                Rua Piauí ,4,5,4,136
5091,3000,                Rua São José ,1,2,1,52
5092,2000,                Avenida General Francisco Glicério  ,2,2,2,86
5093,3000,                Rua São José ,1,2,1,52
5094,3000,                Boqueirão Santos ,1,1,1,44
5095,2850,                Avenida Doutor Pedro Lessa ,2,2,2,132
5096,3200,                Rua Tolentino Filgueiras  ,2,2,2,72
5097,2600,                Avenida Presidente Wilson ,2,2,2,90
5098,3600,                Rua Alfredo Ximenes  ,2,3,2,80
5099,3200,                Rua Godofredo Fraga ,2,3,2,85
5100,4500,                Rua Tolentino Filgueiras ,2,2,2,75
5101,1700,                Morro Nova Cintra Santos ,2,1,2,57
5102,2500,                Campo Grande Santos ,2,3,2,120
5103,1150,                Gonzaga Santos ,1,1,1,40
5104,9000,                Rua Capitão João Salermo  ,3,5,3,187
5105,3500,                Rua da Paz ,1,2,1,46
5106,1800,                Encruzilhada Santos ,1,1,1,47
5107,1100,                Avenida Presidente Wilson ,1,1,1,29
5108,2200,                Embaré Santos ,2,3,2,75
5109,3800,                Rua Jorge Tibiriçá ,3,3,3,127
5110,3500,                Rua Guaiaó ,1,2,1,66
5111,2100,                Rua Amaral Gurgel  ,1,1,1,48
5112,1800,                Encruzilhada Santos ,1,1,1,47
5113,1100,                Avenida Presidente Wilson ,1,1,1,29
5114,2200,                Embaré Santos ,2,3,2,75
5115,3800,                Rua Jorge Tibiriçá ,3,3,3,127
5116,3500,                Rua Guaiaó ,1,2,1,66
5117,2100,                Rua Amaral Gurgel  ,1,1,1,48
5118,4300,                Rua República do Equador  ,3,4,3,111
5119,1850,                Rua Emílio Ribas ,1,1,1,50
5120,4300,                Avenida Bartolomeu de Gusmão  ,3,3,3,200
5121,6500,                Aparecida Santos ,4,1,4,250
5122,6110,                Rua Frederico Ozanam ,3,3,3,100
5123,12000,                Avenida Washington Luiz ,4,4,4,304
5124,3100,                José Menino Santos ,2,2,2,60
5125,2800,                Gonzaga Santos ,3,2,3,109
5126,5954,                Gonzaga Santos ,3,3,3,180
5127,1800,                Avenida Coronel Joaquim Montenegro ,1,1,1,60
5128,6110,                Rua Frederico Ozanam ,3,3,3,100
5129,2000,                Embaré Santos ,3,2,3,81
5130,1350,                Marapé Santos ,2,1,2,67
5131,2671,                Gonzaga Santos ,3,3,3,127
5132,1800,                Rua Amazonas ,2,1,2,80
5133,4000,                Avenida Presidente Wilson  ,1,1,1,44
5134,12000,                Avenida Presidente Wilson ,3,4,3,251
5135,2950,                Gonzaga Santos ,1,1,1,70
5136,3200,                Rua Godofredo Fraga  ,2,3,2,85
5137,4000,                Gonzaga Santos ,2,1,2,72
5138,7000,                Rua Voluntários Santistas ,4,6,4,187
5139,3090,                Embaré Santos ,1,1,1,52
5140,6052,                Avenida Marechal Deodoro ,2,4,2,95
5141,3000,                Pompéia Santos ,1,1,1,45
5142,3000,                Avenida Senador Pinheiro Machado ,2,3,2,78
5143,237624,                Avenida Doutor Moura Ribeiro ,3,2,3,86
5144,3000,                Rua Professor Carlos Escobar ,3,4,3,114
5145,4500,                Aparecida Santos ,1,2,1,60
5146,3950,                Gonzaga Santos ,4,3,4,135
5147,3950,                Avenida Presidente Wilson ,4,3,4,135
5148,2100,                Ponta da Praia Santos ,3,3,3,160
5149,3000,                Embaré Santos ,3,1,3,125
5150,1400,                Boqueirão Santos ,2,1,2,55
5151,3580,                Rua Doutor Alfredo Porchat ,4,5,4,200
5152,4000,                Rua Bahia ,2,2,2,84
5153,4000,                Campo Grande Santos ,3,5,3,200
5154,3200,                Rua Tolentino Filgueiras  ,2,2,2,72
5155,2900,                Aparecida Santos ,2,3,2,123
5156,7200,                Embaré Santos ,4,3,4,255
5157,3000,                Rua Professor Torres Homem ,3,2,3,145
5158,2600,                Rua Frederico Ozanam  ,2,2,2,120
5159,3800,                Marapé Santos ,3,3,3,140
5160,35000,                Avenida Presidente Wilson  ,4,6,4,400
5161,2700,                Avenida Presidente Wilson ,1,1,1,60
5162,3000,                Rua Tupys ,2,3,2,186
5163,2100,                Rua Amaral Gurgel  ,1,1,1,48
5164,2400,                José Menino Santos ,2,2,2,83
5165,5000,                Rua José Caballero  ,2,2,2,80
5166,6000,                Rua Bahia ,2,2,2,76
5167,12000,                Avenida Presidente Wilson ,3,4,3,251
5168,2800,                Ponta da Praia Santos ,3,2,3,100
5169,2100,                Rua Amaral Gurgel  ,1,1,1,48
5170,3000,                Encruzilhada Santos ,2,2,2,70
5171,3600,                Rua Oswaldo Cruz  ,2,2,2,62
5172,8300,                Rua Oswaldo Cruz ,4,6,4,300
5173,5000,                Ponta da Praia Santos ,2,4,2,111
5174,2000,                Gonzaga Santos ,1,1,1,60
5175,3000,                Avenida Senador Pinheiro Machado ,2,2,2,77
5176,3580,                Boqueirão Santos ,4,5,4,200
5177,2500,                José Menino Santos ,2,2,2,81
5178,1900,                Encruzilhada Santos ,2,1,2,76
5179,3900,                Rua Enguaguaçu  ,3,3,3,140
5180,3500,                Rua Doutor Egydio Martins  ,1,1,1,56
5181,12000,                Avenida Almirante Cochrane ,4,6,4,600
5182,1800,                Rua Sergipe ,2,2,2,100
5183,3800,                Avenida Vicente de Carvalho ,3,3,3,127
5184,1800,                Rua Doutor Carvalho de Mendonça  ,2,1,2,70
5185,3890,                Rua Dona Maria Máximo ,3,3,3,94
5186,5200,                Rua Guaiaó  ,1,2,1,92
5187,4800,                Rua Doutor Egydio Martins  ,3,3,3,121
5188,6000,                Gonzaga Santos ,2,2,2,85
5189,7200,                Avenida Bartolomeu de Gusmão ,4,3,4,255
5190,3700,                José Menino Santos ,2,2,2,77
5191,5000,                Rua José Caballero  ,2,2,2,80
5192,2800,                Avenida Doutor Epitácio Pessoa ,1,2,1,51
5193,5000,                Rua Vahia de Abreu ,4,4,4,200
5194,4500,                Boqueirão Santos ,2,2,2,124
5195,2900,                Gonzaga Santos ,1,1,1,69
5196,3000,                Rua José Caballero  ,1,2,1,57
5197,2200,                Embaré Santos ,2,2,2,170
5198,4200,                Gonzaga Santos ,3,3,3,180
5199,12000,                Boqueirão Santos ,4,5,4,234
5200,3600,                Rua Alfredo Ximenes  ,2,3,2,80
5201,2300,                Praça Washington  ,3,3,3,118
5202,4600,                Rua Oswaldo Cruz ,4,6,4,280
5203,3700,                José Menino Santos ,2,2,2,77
5204,1300,                José Menino Santos ,1,1,1,45
5205,3000,                Avenida Bartolomeu de Gusmão ,2,2,2,75
5206,2800,                Rua Visconde de Cayru ,2,1,2,96
5207,2500,                Boqueirão Santos ,2,2,2,85
5208,3500,                Rua Doutor Lincoln Feliciano ,1,1,1,40
5209,3060,                Avenida Senador Pinheiro Machado ,2,3,2,79
5210,5700,                Gonzaga Santos ,1,2,1,72
5211,3500,                Rua São José ,1,2,1,52
5212,8200,                Praça da Independência ,5,4,5,532
5213,2100,                Rua Oswaldo Cruz ,3,3,3,86
5214,4500,                Rua Tolentino Filgueiras ,2,2,2,79
5215,3800,                Avenida Presidente Wilson ,1,1,1,54
5216,2500,                Rua Pasteur ,2,2,2,100
5217,3250,                Rua Doutor Galeão Carvalhal  ,3,2,3,108
5218,3000,                José Menino Santos ,3,3,3,120
5219,4500,                Aparecida Santos ,1,1,1,60
5220,8000,                Rua Oswaldo Cruz ,4,4,4,280
5221,12000,                Embaré Santos ,3,4,3,191
5222,4100,                Rua República do Equador ,2,4,2,111
5223,2200,                Rua Tolentino Filgueiras  ,2,2,2,80
5224,4000,                Rua Tocantins ,2,2,2,74
5225,2200,                Aparecida Santos ,1,2,1,63
5226,2800,                Marapé Santos ,3,3,3,160
5227,3400,                Rua Tolentino Filgueiras  ,1,1,1,50
5228,35000,                Avenida Presidente Wilson  ,4,6,4,400
5229,3500,                Avenida Marechal Floriano Peixoto ,1,1,1,45
5230,2800,                Marapé Santos ,2,2,2,63
5231,5500,                Rua Djalma Dutra ,4,4,4,234
5232,3400,                Boqueirão Santos ,2,1,2,100
5233,3000,                Avenida Senador Pinheiro Machado ,2,2,2,77
5234,6500,                Embaré Santos ,3,5,3,172
5235,3800,                Avenida Presidente Wilson  ,1,1,1,55
5236,3800,                Avenida Presidente Wilson  ,1,1,1,54
5237,4000,                Avenida Vicente de Carvalho ,4,3,4,190
5238,1950,                Boqueirão Santos ,1,1,1,67
5239,3500,                Vila Mathias Santos ,3,2,3,160
5240,4500,                Rua Doutor Samuel Baccarat ,2,3,2,84
5241,237624,                Avenida Doutor Moura Ribeiro ,3,2,3,86
5242,3800,                Rua José Caballero ,1,1,1,49
5243,4000,                Gonzaga Santos ,2,2,2,82
5244,7200,                Rua Vahia de Abreu ,3,5,3,160
5245,3500,                Rua José Caballero ,1,2,1,61
5246,3885,                Avenida General Francisco Glicério ,2,2,2,82
5247,12000,                Aparecida Santos ,4,5,4,600
5248,1900,                Rua Doutor Gaspar Ricardo ,2,1,2,72
5249,3600,                Rua Alfredo Ximenes  ,2,3,2,80
5250,3000,                Avenida Senador Pinheiro Machado ,2,2,2,77
5251,2600,                José Menino Santos ,1,1,1,51
5252,2300,                Aparecida Santos ,2,3,2,122
5253,7800,                Rua Eloy Fernandes ,4,5,4,256
5254,20000,                Avenida Almirante Cochrane ,4,4,4,236
5255,3800,                Avenida Vicente de Carvalho ,3,3,3,127
5256,4000,                Rua José Caballero  ,1,2,1,60
5257,1900,                Rua Dona Maria Máximo ,2,2,2,77
5258,4500,                Rua Mário Carpenter ,3,3,3,167
5259,3000,                Embaré Santos ,2,4,2,137
5260,2400,                Marapé Santos ,2,2,2,100
5261,3000,                Avenida Almirante Saldanha da Gama ,1,2,1,80
5262,2100,                Rua Amaral Gurgel  ,1,1,1,48
5263,3500,                Boqueirão Santos ,2,1,2,100
5264,2500,                Praça Nossa Senhora do Carmo  ,2,3,2,85
5265,12000,                Boqueirão Santos ,3,4,3,204
5266,2500,                Rua Oswaldo Cruz ,2,2,2,86
5267,3500,                Embaré Santos ,1,2,1,52
5268,8000,                Rua Oswaldo Cruz ,4,5,4,280
5269,3200,                Rua Dona Maria Máximo  ,3,3,3,92
5270,3000,                Aparecida Santos ,3,3,3,128
5271,3800,                Avenida Presidente Wilson ,1,1,1,54
5272,3100,                Avenida Conselheiro Nébias ,2,2,2,70
5273,3000,                Rua da Paz  ,1,1,1,44
5274,3200,                Rua Godofredo Fraga  ,2,3,2,85
5275,1800,                Rua Duque de Caxias ,1,1,1,45
5276,9000,                Avenida Doutor Epitácio Pessoa  ,4,5,4,204
5277,2500,                Avenida Doutor Moura Ribeiro ,1,2,1,60
5278,7200,                Avenida Bartolomeu de Gusmão ,4,3,4,255
5279,2100,                Rua Amaral Gurgel  ,1,1,1,48
5280,4000,                Rua Enguaguaçu ,3,3,3,140
5281,4000,                Rua José Caballero ,1,2,1,57
5282,3200,                Boqueirão Santos ,3,3,3,93
5283,7200,                Rua Vahia de Abreu  ,3,5,3,160
5284,1600,                José Menino Santos ,1,2,1,68
5285,3800,                Avenida Vicente de Carvalho ,3,3,3,127
5286,3200,                Avenida Presidente Wilson ,1,1,1,88
5287,7000,                Rua Voluntários Santistas ,4,6,4,187
5288,12000,                Rua Machado de Assis ,3,5,3,200
5289,12000,                Rua Machado de Assis ,3,5,3,200
5290,2600,                Encruzilhada Santos ,2,3,2,101
5291,3500,                Rua Newton Prado ,2,3,2,72
5292,4300,                Rua Doutor Alamir Martins ,3,4,3,120
